label,parent,num_heavy,degree,ligand
2f7q,1hww,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1tqu,1hww,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1hxk,1hww,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2f1a,1hww,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1r34,1hww,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2alw,1hww,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2f18,1hww,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2f7r,1hww,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1hty,1hww,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1r33,1hww,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1tqv,1hww,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2f1b,1hww,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1s3u,1s3v,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1dhf,1s3v,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2dhf,1s3v,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1pd9,1s3v,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1drf,1s3v,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1mvt,1s3v,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1pdb,1s3v,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1mvs,1s3v,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1hfr,1s3v,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1db1,1s19,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2hb7,1s19,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2har,1s19,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ie9,1s19,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1s0z,1s19,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1txi,1s19,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2ham,1s19,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2has,1s19,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ie8,1s19,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2hb8,1s19,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1q3w,1q41,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1q3d,1q41,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1r0e,1q41,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1j1c,1q41,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1q5k,1q41,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1pyx,1q41,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1j1b,1q41,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2g5p,1n1m,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1nu6,1n1m,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2iiv,1n1m,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2hha,1n1m,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1tk3,1n1m,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2i03,1n1m,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1nu8,1n1m,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2ogz,1n1m,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2g5t,1n1m,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2p8s,1n1m,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1rwq,1n1m,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1pfq,1n1m,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1r9m,1n1m,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2fjp,1n1m,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2g63,1n1m,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1x70,1n1m,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2iit,1n1m,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2ajl,1n1m,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2oph,1n1m,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1nw4,1q1g,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1pmv,1pmn,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2o0u,1pmn,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1jnk,1pmn,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1gpn,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1vxr,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1qid,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2ckm,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1zgc,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1w4l,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1h22,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1qig,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1e66,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ut6,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1qie,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2c5g,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2cmf,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1vot,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1eve,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2cek,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ea5,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1qti,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1odc,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2ack,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1dx6,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1qih,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1jjb,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1qif,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1w75,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1w6r,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1h23,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1zgb,1gpk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1r5y,1n2v,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1k4h,1n2v,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1p0e,1n2v,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1p0b,1n2v,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1s39,1n2v,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1q65,1n2v,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1q4w,1n2v,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1s38,1n2v,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1y5x,1n2v,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1enu,1n2v,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1p0d,1n2v,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1f3e,1n2v,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1pud,1n2v,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1k4g,1n2v,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2bbf,1n2v,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1q63,1n2v,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1e2i,1of1,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1p7c,1of1,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1e2k,1of1,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ove,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ouy,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1lew,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1wfc,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1bmk,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1lez,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1a9u,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1w7h,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2gtn,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2ghl,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1wbo,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1wbv,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1w82,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1bl6,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2i0h,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ouk,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1zzl,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1wbt,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2gfs,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1kv1,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1yqj,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1m7q,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1wbs,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1oz1,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2bal,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1wbw,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1w83,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1bl7,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1r3c,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2ghm,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1zz2,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1w84,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1wbn,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2bak,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1r39,1ywr,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1xzx,1n46,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ndy,1uml,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1v7a,1uml,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1o5r,1uml,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ndw,1uml,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1wxy,1uml,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1qxl,1uml,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2e1w,1uml,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1vfl,1uml,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1krm,1uml,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1v79,1uml,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ndv,1uml,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2pk6,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1b6m,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1npw,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2cen,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2bpv,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1hsg,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1hpo,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1xl2,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2avo,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2psu,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1u8g,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2ien,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1d4j,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1hvk,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1zsf,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ec1,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1zsr,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1yth,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1pro,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2i0d,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2o4s,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2bb9,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
8hvp,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1hxb,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1hvl,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1w5v,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2avv,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1vik,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1aaq,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1d4y,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1a94,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1hpv,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2hb3,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1z1r,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2f81,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1xl5,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1a8g,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1b6j,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1b6p,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1qbr,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2cem,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2pk5,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1hpx,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1z1h,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1c70,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2aqu,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1d4i,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2psv,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2bqv,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1iiq,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ec2,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1hvh,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1w5x,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1k2b,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2p3c,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2o4p,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1sdu,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1nh0,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1fgc,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1t3r,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1m0b,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1wbm,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1hwr,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2cej,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2a4f,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1qbu,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ajx,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1gno,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1aid,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1sbg,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1dmp,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1t7k,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1htf,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2bbb,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1g2k,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2bpz,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1b6k,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1hxw,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1w5w,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1d4l,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1vij,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
7hvp,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ebz,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1fej,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1fg6,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ebw,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1d4k,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ody,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1hvj,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2o4k,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2a1e,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1cpi,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
